#Procedure: <__main__.CNT91TimeseriesProcedure>
#Parameters:
#	Channel: B
#	Number of samples: 10000
#	Sample rate: 1000 Hz
#	Trigger Source: None
#Data:
Time,Frequency
0.0,104322100.0
0.001000100010001,105035480.0
0.002000200020002,105050070.0
0.003000300030003,104693690.0
0.004000400040004,105074100.0
0.005000500050005001,105123520.0
0.006000600060006,104976060.0
0.0070007000700070005,104823370.0
0.008000800080008,105166050.0
0.009000900090009001,105116810.0
0.010001000100010001,104923630.0
0.011001100110011002,104800830.0
0.012001200120012,104868990.0
0.013001300130013,104618170.0
0.014001400140014001,104237810.0
0.015001500150015001,105067580.0
0.016001600160016,104916040.0
0.017001700170017002,105118830.0
0.018001800180018002,105278820.0
0.019001900190019003,105082890.0
0.020002000200020003,105284010.0
0.021002100210021003,105420170.0
0.022002200220022004,105192710.0
0.023002300230023004,105026750.0
0.024002400240024,105286880.0
0.025002500250025,105189700.0
0.026002600260026,105267220.0
0.027002700270027002,104975480.0
0.028002800280028002,105288330.0
0.029002900290029002,105115200.0
0.030003000300030003,105180160.0
0.031003100310031003,104904380.0
0.032003200320032,105115340.0
0.033003300330033,105158510.0
0.034003400340034004,105175410.0
0.035003500350035,104953310.0
0.036003600360036005,104911970.0
0.037003700370037,105121040.0
0.038003800380038005,105094220.0
0.039003900390039,105245690.0
0.040004000400040006,105173130.0
0.041004100410041,105125050.0
0.04200420042004201,105227150.0
0.043004300430043,105200030.0
0.04400440044004401,105195250.0
0.045004500450045004,105121420.0
0.04600460046004601,105129000.0
0.047004700470047005,104939570.0
0.048004800480048,105267810.0
0.049004900490049005,105262240.0
0.05000500050005,105082390.0
0.051005100510051006,105202580.0
0.052005200520052,105219110.0
0.05300530053005301,105136080.0
0.054005400540054004,105158470.0
0.05500550055005501,105129390.0
0.056005600560056004,105123710.0
0.05700570057005701,105198550.0
0.058005800580058005,105126740.0
0.05900590059005901,105076910.0
0.060006000600060005,104605970.0
0.06100610061006101,105173280.0
0.062006200620062006,105102230.0
0.063006300630063,105035800.0
0.064006400640064,104985260.0
0.06500650065006501,105095770.0
0.066006600660066,105032380.0
0.067006700670067,105019800.0
0.06800680068006801,105118950.0
0.06900690069006901,104996660.0
0.07000700070007,104896260.0
0.071007100710071,104613560.0
0.07200720072007201,104261900.0
0.07300730073007301,104922430.0
0.074007400740074,105148010.0
0.075007500750075,104845330.0
0.07600760076007601,105164330.0
0.07700770077007701,105341370.0
0.078007800780078,105358780.0
0.07900790079007901,104890910.0
0.08000800080008001,104293770.0
0.081008100810081,105107680.0
0.082008200820082,105166990.0
0.08300830083008301,105233450.0
0.08400840084008401,105196740.0
0.085008500850085,105235880.0
0.086008600860086,105256780.0
0.08700870087008701,105198690.0
0.08800880088008801,105194780.0
0.089008900890089,105234060.0
0.09000900090009001,105163690.0
0.09100910091009101,105219360.0
0.09200920092009202,105234880.0
0.093009300930093,104373360.0
0.09400940094009401,105003520.0
0.09500950095009501,105056340.0
0.096009600960096,105309730.0
0.09700970097009701,104884140.0
0.09800980098009801,105315350.0
0.09900990099009901,105122040.0
0.1000100010001,105119160.0
0.10101010101010101,104484810.0
0.10201020102010201,105081290.0
0.10301030103010302,105038630.0
0.104010401040104,105224250.0
0.10501050105010501,105187040.0
0.10601060106010601,105124300.0
0.10701070107010702,105156560.0
0.10801080108010801,105157950.0
0.10901090109010901,105175310.0
0.11001100110011001,105208570.0
0.11101110111011102,104951970.0
0.11201120112011201,105242310.0
0.11301130113011301,105225420.0
0.11401140114011402,105252220.0
0.115011501150115,104669950.0
0.11601160116011601,105194730.0
0.11701170117011701,105250670.0
0.11801180118011802,105181470.0
0.11901190119011901,104838700.0
0.12001200120012001,104919450.0
0.12101210121012101,105131420.0
0.12201220122012202,105219220.0
0.12301230123012301,105120960.0
0.12401240124012401,105234410.0
0.125012501250125,105183620.0
0.126012601260126,105274240.0
0.127012701270127,105345910.0
0.128012801280128,105253260.0
0.12901290129012902,105069540.0
0.13001300130013002,104357310.0
0.13101310131013102,104692470.0
0.132013201320132,105081910.0
0.133013301330133,105101840.0
0.134013401340134,104355970.0
0.135013501350135,104316180.0
0.13601360136013602,104316340.0
0.13701370137013702,104814280.0
0.13801380138013802,104979990.0
0.13901390139013903,105009990.0
0.14001400140014,104793900.0
0.141014101410141,104808770.0
0.142014201420142,105049410.0
0.14301430143014301,104962440.0
0.14401440144014402,105261830.0
0.14501450145014502,105297000.0
0.14601460146014603,104987110.0
0.147014701470147,104491520.0
0.148014801480148,104521350.0
0.149014901490149,104378650.0
0.15001500150015,104343010.0
0.15101510151015102,104983180.0
0.15201520152015202,105334250.0
0.15301530153015303,105347640.0
0.15401540154015403,104910790.0
0.155015501550155,104286650.0
0.156015601560156,104685470.0
0.157015701570157,105121020.0
0.15801580158015802,105273480.0
0.15901590159015902,105202790.0
0.16001600160016002,105276790.0
0.16101610161016103,105315120.0
0.162016201620162,105315550.0
0.163016301630163,105120010.0
0.164016401640164,104425580.0
0.16501650165016502,104269050.0
0.16601660166016602,104259280.0
0.16701670167016702,104240450.0
0.16801680168016803,104679760.0
0.16901690169016903,105077150.0
0.17001700170017,104968300.0
0.171017101710171,104936110.0
0.172017201720172,105133680.0
0.17301730173017302,105019100.0
0.17401740174017402,105168630.0
0.17501750175017503,105152760.0
0.17601760176017603,104637220.0
0.177017701770177,105041980.0
0.178017801780178,105125900.0
0.179017901790179,105150830.0
0.18001800180018002,105150990.0
0.18101810181018102,104844090.0
0.18201820182018202,104295030.0
0.18301830183018303,105001640.0
0.18401840184018403,104495110.0
0.185018501850185,104757340.0
0.186018601860186,105140820.0
0.18701870187018702,105114140.0
0.18801880188018802,105004850.0
0.18901890189018902,105020720.0
0.19001900190019003,105082900.0
0.19101910191019103,105168630.0
0.192019201920192,105172550.0
0.193019301930193,105121940.0
0.19401940194019401,105097750.0
0.19501950195019502,105058360.0
0.19601960196019602,105192860.0
0.19701970197019703,105193580.0
0.19801980198019803,104964500.0
0.19901990199019903,105186950.0
0.2000200020002,105135830.0
0.201020102010201,105154810.0
0.20202020202020202,105098930.0
0.20302030203020302,104978620.0
0.20402040204020402,105158560.0
0.20502050205020503,105013170.0
0.20602060206020603,105079060.0
0.20702070207020704,105274000.0
0.208020802080208,105376680.0
0.20902090209020902,105142230.0
0.21002100210021002,105123350.0
0.21102110211021102,105266430.0
0.21202120212021203,105324040.0
0.21302130213021303,105308490.0
0.21402140214021403,105183400.0
0.215021502150215,105144900.0
0.21602160216021601,104974180.0
0.21702170217021702,105237780.0
0.21802180218021802,104841810.0
0.21902190219021903,104423170.0
0.22002200220022003,104312130.0
0.22102210221022103,104504080.0
0.22202220222022204,105022190.0
0.223022302230223,104485800.0
0.22402240224022402,104321940.0
0.22502250225022502,104981770.0
0.22602260226022602,105097280.0
0.22702270227022703,105057520.0
0.22802280228022803,105226060.0
0.22902290229022904,105163600.0
0.23002300230023,105116890.0
0.23102310231023102,105163810.0
0.23202320232023202,105110550.0
0.23302330233023302,105057720.0
0.23402340234023403,104770140.0
0.23502350235023503,105138750.0
0.23602360236023603,104901320.0
0.23702370237023704,104985450.0
0.23802380238023801,105126690.0
0.23902390239023902,105224830.0
0.24002400240024002,105259590.0
0.24102410241024103,104828370.0
0.24202420242024203,104996290.0
0.24302430243024303,104367720.0
0.24402440244024404,104574220.0
0.245024502450245,104796430.0
0.24602460246024602,105123340.0
0.24702470247024702,105213200.0
0.24802480248024802,105057130.0
0.24902490249024903,104783650.0
0.25002500250025,105021410.0
0.251025102510251,105163820.0
0.252025202520252,105089540.0
0.253025302530253,105026940.0
0.254025402540254,105183020.0
0.255025502550255,105194180.0
0.256025602560256,105101520.0
0.25702570257025703,104934980.0
0.25802580258025803,105167380.0
0.25902590259025904,105164600.0
0.26002600260026004,105075960.0
0.26102610261026105,105194150.0
0.26202620262026205,105172400.0
0.26302630263026305,105233260.0
0.264026402640264,105185150.0
0.265026502650265,105171730.0
0.266026602660266,105146400.0
0.267026702670267,105151910.0
0.268026802680268,105146940.0
0.269026902690269,105228860.0
0.27002700270027,105224780.0
0.27102710271027103,105283250.0
0.27202720272027203,105150460.0
0.27302730273027304,105291010.0
0.27402740274027404,104637810.0
0.27502750275027504,104976560.0
0.27602760276027605,105092560.0
0.27702770277027705,105474810.0
0.27802780278027805,105205360.0
0.279027902790279,105007550.0
0.28002800280028,105153900.0
0.281028102810281,105390030.0
0.282028202820282,104585550.0
0.283028302830283,105192110.0
0.284028402840284,104551110.0
0.285028502850285,104296660.0
0.28602860286028603,104343720.0
0.28702870287028703,104434730.0
0.28802880288028804,104852190.0
0.28902890289028904,105117780.0
0.29002900290029004,105021500.0
0.29102910291029105,104865520.0
0.29202920292029205,105055110.0
0.29302930293029306,104958320.0
0.294029402940294,105321450.0
0.295029502950295,105368910.0
0.296029602960296,105243150.0
0.297029702970297,105189320.0
0.298029802980298,105092380.0
0.299029902990299,105107730.0
0.3000300030003,105095300.0
0.30103010301030103,105195810.0
0.30203020302030203,105203440.0
0.30303030303030304,105218610.0
0.30403040304030404,105213150.0
0.30503050305030505,105251270.0
0.30603060306030605,104954690.0
0.30703070307030705,104411620.0
0.30803080308030806,104424320.0
0.309030903090309,104927910.0
0.31003100310031,105059490.0
0.311031103110311,105101090.0
0.312031203120312,105080880.0
0.313031303130313,105084740.0
0.314031403140314,105040880.0
0.31503150315031503,105087200.0
0.31603160316031603,104997490.0
0.31703170317031704,105076630.0
0.31803180318031804,104970350.0
0.31903190319031904,104941380.0
0.32003200320032005,105214470.0
0.32103210321032105,104557840.0
0.32203220322032206,104977570.0
0.32303230323032306,105245760.0
0.324032403240324,104789720.0
0.325032503250325,105030060.0
0.326032603260326,105109560.0
0.327032703270327,105147320.0
0.328032803280328,104933040.0
0.329032903290329,104194340.0
0.33003300330033003,104208790.0
0.33103310331033103,104234680.0
0.33203320332033204,104900680.0
0.33303330333033304,105026130.0
0.33403340334033405,105192500.0
0.33503350335033505,104649130.0
0.33603360336033605,104734500.0
0.33703370337033706,105073570.0
0.33803380338033806,105128920.0
0.339033903390339,104583720.0
0.34003400340034,104431220.0
0.341034103410341,104448230.0
0.342034203420342,104839160.0
0.343034303430343,104910610.0
0.344034403440344,105084020.0
0.34503450345034503,104893360.0
0.34603460346034604,104829570.0
0.34703470347034704,105014920.0
0.34803480348034804,104325620.0
0.34903490349034905,104219700.0
0.35003500350035005,104470510.0
0.35103510351035105,104257190.0
0.35203520352035206,104988580.0
0.35303530353035306,105064110.0
0.354035403540354,105108590.0
0.355035503550355,105179440.0
0.356035603560356,105027620.0
0.357035703570357,105185770.0
0.358035803580358,104984750.0
0.35903590359035903,105095010.0
0.36003600360036003,105078850.0
