2.447034;-55.306267;
2.462924;-56.275059;
2.478814;-56.541336;
2.494704;-56.553619;
2.510593;-56.554214;
2.526483;-56.502003;
2.542373;-55.064320;
2.558263;-51.455612;
2.574153;-49.657486;
2.590042;-49.424595;
2.605932;-49.424232;
2.621822;-49.424362;
2.637712;-49.420338;
2.653602;-49.094376;
2.669492;-46.977394;
2.685381;-44.821934;
2.701271;-44.256092;
2.717161;-44.224720;
2.733051;-44.224632;
2.748941;-44.224594;
2.764831;-44.209000;
2.780720;-44.006470;
2.796610;-43.681217;
2.812500;-43.683334;
2.828390;-43.725304;
2.844280;-43.727135;
2.860170;-43.727112;
2.876059;-43.724518;
2.891949;-43.486809;
2.907839;-43.954102;
2.923729;-45.215340;
2.939619;-45.560688;
2.955508;-45.449299;
2.971398;-45.420265;
2.987288;-45.380554;
3.000000;-45.395088;
3.019068;-45.830009;
3.072034;-47.316536;
3.125000;-48.482574;
3.177966;-48.623444;
3.230932;-48.625443;
3.283898;-48.526367;
3.336864;-48.188637;
3.389831;-49.077030;
3.442797;-50.307766;
3.495763;-51.482643;
3.548729;-52.817768;
3.601695;-53.307487;
3.654661;-52.850193;
3.707627;-52.558655;
3.760593;-52.593922;
3.813560;-52.168232;
3.866525;-51.863346;
3.919492;-51.890850;
3.972458;-51.825352;
4.025424;-51.460068;
4.078390;-51.317375;
4.131356;-51.865162;
4.184322;-51.900562;
4.237288;-51.738720;
4.290254;-51.911335;
4.343220;-51.861515;
4.396186;-51.785118;
4.449152;-52.204826;
4.502119;-52.493496;
4.555085;-52.303535;
4.608051;-52.712288;
4.661017;-53.167683;
4.713983;-53.307739;
4.766949;-53.433960;
4.819915;-53.811684;
4.872881;-54.124912;
4.925848;-54.417870;
4.978814;-54.798195;
5.031780;-55.179729;
5.084746;-55.714684;
5.137712;-56.343628;
5.190678;-56.253799;
5.243644;-55.424274;
5.296610;-55.477066;
5.349576;-55.607819;
5.402543;-54.641880;
5.455509;-53.386871;
5.508475;-52.918228;
5.561441;-52.739212;
5.614407;-52.135830;
5.667373;-50.779156;
5.720339;-50.021290;
5.773305;-49.980286;
5.826272;-50.025223;
5.879238;-50.060699;
5.932203;-50.150414;
5.985169;-50.429886;
6.038136;-50.670170;
6.091102;-50.617554;
6.144068;-50.481300;
6.197034;-50.753563;
6.250000;-51.392384;
6.302966;-51.593834;
6.355932;-51.271370;
6.408898;-51.465500;
6.461864;-53.287128;
6.514831;-55.124802;
6.567797;-55.196724;
6.620763;-54.844543;
6.673729;-54.784058;
6.726695;-54.766354;
6.779661;-54.694672;
6.832627;-54.717659;
6.885593;-55.053974;
6.938560;-55.744511;
6.991526;-56.041534;
7.044492;-55.933041;
7.097458;-56.109200;
7.150424;-57.542233;
7.203390;-58.790810;
7.256356;-58.143829;
7.309322;-57.680950;
7.362288;-58.015137;
7.415255;-58.266563;
7.468221;-58.380489;
7.521187;-56.871086;
7.574153;-55.410217;
7.627119;-55.208645;
7.680085;-55.262852;
7.733051;-55.270821;
7.786017;-55.244904;
7.838983;-55.307518;
7.891949;-55.421101;
7.944915;-55.486370;
7.997881;-55.605846;
8.050848;-55.746822;
8.103814;-55.742821;
8.156780;-55.536934;
8.209746;-55.687637;
8.262712;-55.565376;
8.315679;-56.383728;
8.368645;-57.911907;
8.421611;-58.101646;
8.474577;-57.740646;
8.527542;-57.031006;
8.580508;-56.002419;
8.633474;-55.262825;
8.686440;-54.938225;
8.739407;-54.894707;
8.792373;-54.963039;
8.845339;-54.952206;
8.898305;-54.938126;
8.951271;-54.996677;
9.004237;-55.129314;
9.057203;-55.185352;
9.110169;-55.327778;
9.163136;-55.590149;
9.216102;-55.793686;
9.269068;-55.979935;
9.322034;-56.460571;
9.375000;-57.614674;
9.427966;-58.913303;
9.480932;-59.336220;
9.533898;-59.234425;
9.586864;-59.554501;
9.639831;-60.381226;
9.692797;-61.454865;
9.745763;-62.158703;
9.798729;-62.048115;
9.851695;-62.244972;
9.904661;-61.216549;
9.957627;-60.173080;
10.000000;-60.254486;
10.010593;-60.133980;
10.169492;-59.609222;
10.328390;-59.059959;
10.487288;-58.352333;
10.646187;-57.918110;
10.805085;-57.786556;
10.963984;-57.616276;
11.122882;-57.560673;
11.281780;-57.556564;
11.440679;-57.566879;
11.599577;-57.544701;
11.758475;-57.480804;
11.917373;-58.008808;
12.076271;-58.673786;
12.235169;-58.698124;
12.394068;-58.616455;
12.552966;-58.493477;
12.711864;-58.789658;
12.870763;-59.733128;
13.029661;-60.789810;
13.188560;-60.915604;
13.347458;-60.343586;
13.506356;-59.894592;
13.665255;-59.676506;
13.824153;-59.520168;
13.983051;-59.424023;
14.141950;-59.524261;
14.300848;-59.552773;
14.459746;-59.511105;
14.618645;-59.404877;
14.777543;-59.770271;
14.936441;-60.658852;
15.095340;-61.063461;
15.254238;-60.767365;
15.413136;-60.433773;
15.572034;-60.588051;
15.730932;-61.523071;
15.889831;-62.159531;
16.048729;-61.506214;
16.207628;-61.063713;
16.366526;-61.180107;
16.525425;-61.229141;
16.684322;-61.067970;
16.843222;-60.873569;
17.002119;-60.851089;
17.161016;-60.810810;
17.319916;-60.823616;
17.478813;-60.815540;
17.637712;-61.108406;
17.796610;-61.837013;
17.955509;-62.561985;
18.114407;-62.523533;
18.273306;-62.445404;
18.432203;-63.162235;
18.591103;-63.842922;
18.750000;-64.192818;
18.908899;-63.517265;
19.067797;-63.027729;
19.226696;-63.321320;
19.385593;-63.549210;
19.544493;-63.356403;
19.703390;-63.113537;
19.862289;-62.860409;
20.021187;-62.575691;
20.180086;-62.521671;
20.338984;-62.628628;
20.497881;-62.863026;
20.656780;-63.141613;
20.815678;-63.644356;
20.974577;-64.010956;
21.133474;-63.606068;
21.292374;-63.607212;
21.451271;-63.828869;
21.610170;-64.039139;
21.769068;-64.006294;
21.927967;-63.715816;
22.086864;-63.631863;
22.245764;-63.819046;
22.404661;-64.190125;
22.563560;-64.262306;
22.722458;-63.991592;
22.881357;-63.445011;
23.040255;-63.289074;
23.199154;-63.438713;
23.358051;-63.541557;
23.516951;-63.939228;
23.675848;-64.702370;
23.834745;-65.207352;
23.993645;-64.655037;
24.152542;-64.205162;
24.311441;-64.569633;
24.470339;-65.032997;
24.629238;-65.242325;
24.788136;-65.095093;
24.947035;-64.665749;
25.105932;-64.693764;
25.264832;-65.404106;
25.423729;-65.720985;
25.582628;-65.316727;
25.741526;-64.768959;
25.900425;-64.546623;
26.059322;-64.680794;
26.218222;-64.970566;
26.377119;-65.689133;
26.536018;-66.552765;
26.694916;-66.382042;
26.853815;-65.379753;
27.012712;-64.665428;
27.171610;-64.581642;
27.330509;-64.948990;
27.489407;-65.193626;
27.648306;-65.257782;
27.807203;-65.133186;
27.966103;-65.266129;
28.125000;-65.927948;
28.283899;-66.245789;
28.442797;-66.152161;
28.601696;-65.962479;
28.760593;-65.795357;
28.919493;-65.695908;
29.078390;-65.998123;
29.237289;-66.916946;
29.396187;-68.079102;
29.555086;-68.375374;
29.713984;-67.983749;
29.872883;-67.682564;
30.000000;-67.606941;
30.172066;-67.862732;
30.921053;-68.073875;
31.670040;-67.938599;
32.419029;-67.900345;
33.168015;-67.957649;
33.917004;-67.991417;
34.665993;-67.990349;
35.414978;-68.235306;
36.163967;-68.566170;
36.912956;-68.790314;
37.661942;-68.722397;
38.410931;-68.902893;
39.159920;-69.523636;
39.908905;-69.895493;
40.657894;-69.807182;
41.406883;-69.754814;
42.155869;-69.965248;
42.904858;-70.144958;
43.653847;-70.068146;
44.402832;-70.075653;
45.151821;-70.402893;
45.900810;-70.668053;
46.649796;-70.833618;
47.398785;-71.031906;
48.147774;-71.306740;
48.896759;-71.416870;
49.645748;-71.472366;
50.394737;-71.595589;
51.143723;-71.757355;
51.892712;-71.724609;
52.641701;-71.807037;
53.390686;-71.998985;
54.139675;-72.316711;
54.888664;-72.297523;
55.637650;-72.292755;
56.386635;-72.587440;
57.135628;-72.902206;
57.884613;-72.795723;
58.633598;-72.615677;
59.382591;-72.612808;
60.131577;-72.920959;
60.880562;-72.949394;
61.629555;-72.817078;
62.378540;-73.014450;
63.127525;-73.444473;
63.876518;-73.625092;
64.625504;-73.595428;
65.374489;-73.583534;
66.123482;-74.030273;
66.872467;-74.215973;
67.621452;-74.024055;
68.370445;-73.960144;
69.119431;-74.155159;
69.868416;-74.370834;
70.617409;-74.494781;
71.366394;-74.409897;
72.115379;-74.674568;
72.864372;-74.973328;
73.613358;-75.058372;
74.362343;-75.080513;
75.111336;-75.074127;
75.860321;-75.102119;
76.609306;-75.173813;
77.358299;-75.036003;
78.107285;-75.127441;
78.856270;-75.324165;
79.605263;-75.448746;
80.354248;-75.653679;
81.103233;-75.749176;
81.852226;-75.709526;
82.601212;-75.659180;
83.350197;-75.615845;
84.099190;-75.720322;
84.848175;-75.706390;
85.597160;-75.529358;
86.346146;-75.674934;
87.095139;-76.027214;
87.844124;-76.222473;
88.593109;-76.193787;
89.342102;-76.176727;
90.091087;-76.437309;
90.840073;-76.576599;
91.589066;-76.282059;
92.338051;-76.256271;
93.087036;-76.482681;
93.836029;-76.788712;
94.585014;-76.734810;
95.334000;-76.748512;
96.082993;-76.898285;
96.831978;-77.219368;
97.580963;-77.422531;
98.329956;-77.369278;
99.078941;-77.483536;
99.827927;-77.914589;
100.000000;-78.319870;
100.338715;-78.356346;
102.553413;-78.609764;
104.768112;-79.463890;
106.982803;-80.210251;
109.197495;-80.443619;
111.412193;-80.500267;
113.626892;-81.306305;
115.841583;-81.544601;
118.056274;-81.671455;
120.270973;-82.021286;
122.485672;-81.871452;
124.700363;-81.924911;
126.915054;-81.577255;
129.129761;-81.256676;
131.344452;-81.045486;
133.559143;-80.769463;
135.773834;-80.507629;
137.988525;-80.121452;
140.203232;-79.723808;
142.417923;-79.517754;
144.632614;-79.420998;
146.847321;-79.275459;
149.062012;-79.131538;
151.276703;-79.111595;
153.491394;-79.083641;
155.706085;-79.081444;
157.920792;-79.125954;
160.135483;-79.228935;
162.350174;-79.379143;
164.564880;-79.568275;
166.779572;-79.816826;
168.994263;-80.032265;
171.208954;-80.395416;
173.423645;-80.910126;
175.638351;-81.289871;
177.853043;-81.664017;
180.067734;-82.153084;
182.282440;-82.845833;
184.497131;-83.449013;
186.711823;-83.870583;
188.926514;-84.597130;
191.141205;-84.967209;
193.355911;-85.522095;
195.570602;-86.152359;
197.785294;-86.225250;
200.000000;-86.320686;
202.214691;-85.952057;
204.429382;-85.668266;
206.644073;-85.487946;
208.858765;-85.109680;
211.073471;-84.893303;
213.288162;-84.341461;
215.502853;-83.816345;
217.717545;-83.559143;
219.932251;-83.309853;
222.146942;-83.135422;
224.361633;-82.884171;
226.576340;-82.663338;
228.791031;-82.501366;
231.005722;-82.297577;
233.220413;-82.207947;
235.435104;-82.255203;
237.649811;-82.307045;
239.864502;-82.279701;
242.079193;-82.296463;
244.293900;-82.466515;
246.508591;-82.835632;
248.723282;-83.140175;
250.937973;-83.371735;
253.152664;-83.716087;
255.367371;-84.054329;
257.582062;-84.553032;
259.796753;-85.015747;
262.011475;-85.413681;
264.226135;-86.016983;
266.440857;-86.421875;
268.655518;-86.748978;
270.870239;-87.107002;
273.084930;-87.648041;
275.299622;-88.387726;
277.514313;-88.325134;
279.729004;-88.242958;
281.943726;-87.981644;
284.158386;-87.549911;
286.373108;-86.762985;
288.587769;-86.139877;
290.802490;-85.750587;
293.017181;-85.249931;
295.231873;-84.782822;
297.446594;-84.331322;
299.661255;-83.943268;
300.000000;-83.673096;
301.720642;-83.468781;
309.210510;-83.364090;
316.700378;-83.205101;
324.190277;-83.059700;
331.680145;-82.893036;
339.170013;-82.805107;
346.659912;-82.711411;
354.149780;-82.753464;
361.639648;-82.914284;
369.129517;-83.033356;
376.619415;-83.127563;
384.109283;-83.215416;
391.599182;-83.345802;
399.089050;-83.491501;
406.578918;-83.700653;
414.068787;-83.887108;
421.558685;-83.902275;
429.048553;-83.898811;
436.538452;-83.999474;
444.028320;-84.212936;
451.518188;-84.513824;
459.008057;-84.803848;
466.497955;-85.004570;
473.987823;-85.138893;
481.477722;-85.238388;
488.967590;-85.385803;
496.457458;-85.618591;
503.947327;-85.855499;
511.437225;-86.042343;
518.927124;-86.060570;
526.416992;-86.005180;
533.906860;-86.118309;
541.396729;-86.344879;
548.886597;-86.535614;
556.376465;-86.618279;
563.866333;-86.528320;
571.356201;-86.593964;
578.846130;-86.723480;
586.335999;-86.514542;
593.825867;-86.469025;
601.315796;-86.639847;
608.805664;-86.741798;
616.295532;-86.742775;
623.785400;-86.763039;
631.275269;-86.829590;
638.765137;-86.859177;
646.255005;-86.889297;
653.744873;-87.001793;
661.234741;-87.128372;
668.724670;-87.193817;
676.214539;-87.133018;
683.704407;-86.949341;
691.194336;-86.955704;
698.684204;-87.197655;
706.174072;-87.292664;
713.663940;-87.320717;
721.153809;-87.446251;
728.643677;-87.561813;
736.133545;-87.625053;
743.623413;-87.689934;
751.113281;-87.812187;
758.603210;-87.806480;
766.093079;-87.479935;
773.582947;-87.222794;
781.072815;-87.208443;
788.562683;-87.425568;
796.052612;-87.736725;
803.542480;-87.884949;
811.032349;-87.948387;
818.522217;-87.868866;
826.012085;-87.831108;
833.501953;-87.771957;
840.991882;-87.670433;
848.481750;-87.701683;
855.971619;-87.782257;
863.461487;-87.812943;
870.951355;-87.781769;
878.441223;-87.923424;
885.931152;-88.152527;
893.421021;-88.224518;
900.910889;-88.206085;
908.400757;-88.119431;
915.890625;-88.155396;
923.380493;-88.210724;
930.870422;-88.278885;
938.360291;-88.258705;
945.850159;-88.269287;
953.340027;-88.616570;
960.829895;-88.891365;
968.319763;-89.058136;
975.809692;-89.247276;
983.299561;-89.656837;
990.789429;-90.156982;
998.279297;-90.283012;
1000.000000;-90.459282;
1003.387207;-90.808197;
1025.534180;-91.242134;
1047.681152;-91.422539;
1069.828125;-91.549179;
1091.975098;-91.886963;
1114.122070;-92.395279;
1136.268921;-92.911186;
1158.415894;-92.884789;
1180.562866;-92.936584;
1202.709839;-92.936409;
1224.856812;-92.992233;
1247.003662;-93.055939;
1269.150635;-93.160675;
1291.297607;-93.138947;
1313.444580;-92.978294;
1335.591553;-92.808601;
1357.738525;-92.739685;
1379.885498;-92.891479;
1402.032471;-92.918785;
1424.179321;-92.817444;
