76609.312500;-124.072067;
77358.296875;-123.598373;
78107.281250;-124.448250;
78856.273438;-125.043213;
79605.265625;-124.745743;
80354.250000;-124.188065;
81103.234375;-123.405205;
81852.226563;-124.456650;
82601.218750;-125.055817;
83350.203125;-124.776367;
84099.187500;-125.107117;
84848.171875;-124.662834;
85597.164063;-124.504128;
86346.156250;-125.219421;
87095.140625;-124.225342;
87844.125000;-124.053741;
88593.117188;-125.255447;
89342.109375;-125.944435;
90091.093750;-124.417824;
90840.078125;-124.492416;
91589.062500;-124.750137;
92338.054688;-124.655838;
93087.046875;-124.265266;
93836.031250;-125.134575;
94585.023438;-124.724312;
95334.007813;-124.363731;
96082.992188;-124.759941;
96831.984375;-125.928864;
97580.968750;-125.007767;
98329.960938;-125.344948;
99078.945313;-125.223877;
99827.937500;-124.531319;
100000.000000;-124.384087;
100338.718750;-124.037613;
102553.414063;-124.412865;
104768.109375;-124.805016;
106982.796875;-125.249176;
109197.500000;-125.097839;
111412.187500;-124.708420;
113626.882813;-125.138344;
115841.578125;-125.409378;
118056.273438;-125.160683;
120270.968750;-125.391678;
122485.664063;-125.862869;
124700.359375;-125.975945;
126915.054688;-125.216988;
129129.750000;-125.467239;
131344.437500;-125.700424;
133559.140625;-125.293198;
135773.828125;-124.772217;
137988.531250;-124.719833;
140203.218750;-125.770355;
142417.921875;-125.818161;
144632.609375;-125.340004;
146847.312500;-124.994125;
149062.000000;-124.956093;
151276.687500;-125.182991;
153491.390625;-125.311279;
155706.093750;-124.610809;
157920.781250;-125.251007;
160135.468750;-125.982491;
162350.171875;-125.731079;
164564.875000;-125.304688;
166779.562500;-124.898964;
168994.250000;-125.327179;
171208.953125;-124.854477;
173423.656250;-125.253845;
175638.343750;-125.821175;
177853.031250;-126.372528;
180067.718750;-126.300552;
182282.421875;-125.428566;
184497.125000;-124.801765;
186711.812500;-124.820251;
188926.500000;-125.244095;
191141.203125;-125.772873;
193355.906250;-126.633232;
195570.593750;-126.142227;
197785.281250;-125.875450;
199999.984375;-126.020355;
202214.687500;-125.952782;
204429.375000;-126.123215;
206644.062500;-126.421692;
208858.765625;-126.597969;
211073.468750;-125.996346;
213288.156250;-125.170326;
215502.843750;-125.108215;
217717.531250;-125.291573;
219932.234375;-126.180550;
222146.937500;-126.439613;
224361.625000;-126.279190;
226576.312500;-126.158997;
228791.031250;-125.182922;
231005.718750;-125.889862;
233220.406250;-127.058754;
235435.093750;-126.007195;
237649.781250;-125.791138;
239864.500000;-125.972069;
242079.187500;-126.645531;
244293.875000;-127.011063;
246508.562500;-125.565742;
248723.281250;-125.482201;
250937.968750;-126.099503;
253152.656250;-125.396629;
255367.343750;-125.167496;
257582.062500;-125.970634;
259796.750000;-126.863525;
262011.437500;-126.451912;
264226.125000;-125.390366;
266440.843750;-125.772240;
268655.531250;-126.366386;
270870.218750;-126.002029;
273084.906250;-125.782578;
275299.593750;-125.469688;
277514.312500;-125.970581;
279729.000000;-126.370987;
281943.687500;-126.518013;
284158.375000;-126.335457;
286373.093750;-126.195580;
288587.781250;-125.726196;
290802.468750;-125.550217;
293017.156250;-125.808662;
295231.875000;-126.234085;
297446.562500;-126.484146;
299661.250000;-125.684288;
300000.000000;-125.708145;
301720.625000;-125.412651;
309210.531250;-125.536125;
316700.406250;-126.436722;
324190.281250;-126.405823;
331680.156250;-125.619644;
339170.031250;-126.004784;
346659.906250;-126.465813;
354149.781250;-126.829269;
361639.687500;-126.691055;
369129.562500;-126.556213;
376619.437500;-127.538788;
384109.312500;-126.500298;
391599.187500;-125.949203;
399089.062500;-125.243210;
406578.937500;-124.860207;
414068.812500;-125.995026;
421558.687500;-126.635384;
429048.562500;-126.355843;
436538.437500;-125.649384;
444028.312500;-125.724525;
451518.187500;-125.740005;
459008.093750;-126.247597;
466497.968750;-125.995827;
473987.843750;-126.099449;
481477.718750;-126.175819;
488967.625000;-125.861237;
496457.500000;-126.342896;
503947.375000;-127.017166;
511437.250000;-126.700859;
518927.125000;-126.100830;
526417.000000;-126.298409;
533906.875000;-127.203117;
541396.750000;-127.988586;
548886.625000;-126.733238;
556376.500000;-126.773270;
563866.375000;-126.535324;
571356.250000;-126.516670;
578846.125000;-125.680832;
586336.000000;-125.919960;
593825.875000;-126.761787;
601315.750000;-127.501884;
608805.625000;-127.182175;
616295.500000;-126.405228;
623785.375000;-126.636803;
631275.250000;-127.187561;
638765.125000;-126.919212;
646255.062500;-126.004700;
653744.937500;-126.403458;
661234.812500;-126.522842;
668724.687500;-126.888191;
676214.562500;-127.423920;
683704.437500;-127.171387;
691194.312500;-126.981506;
698684.187500;-127.164688;
706174.062500;-127.404190;
713664.000000;-127.392471;
721153.875000;-127.248207;
728643.750000;-126.719406;
736133.625000;-128.020813;
743623.500000;-127.379837;
751113.375000;-127.166306;
758603.250000;-127.666107;
766093.125000;-127.711189;
773583.000000;-127.527885;
781072.875000;-127.222885;
788562.750000;-127.701950;
796052.625000;-127.786758;
803542.500000;-128.267151;
811032.375000;-128.723724;
818522.250000;-128.699341;
826012.125000;-128.206497;
833502.000000;-127.885681;
840991.875000;-127.611618;
848481.750000;-127.689346;
855971.625000;-128.382339;
863461.500000;-128.725021;
870951.375000;-127.604622;
878441.250000;-127.695572;
885931.187500;-128.743622;
893421.062500;-129.205566;
900910.937500;-127.611565;
908400.812500;-126.738625;
915890.687500;-127.241440;
923380.562500;-126.547142;
930870.437500;-126.261986;
938360.312500;-126.754448;
945850.187500;-127.805191;
953340.062500;-128.581253;
960829.937500;-127.362343;
968319.812500;-127.880997;
975809.687500;-128.161865;
983299.562500;-127.258575;
990789.437500;-127.700600;
998279.312500;-128.724304;
1000000.000000;-128.794586;
